Page URL,Image URL,File Size (KB),Dimensions,Format,Alt Text,Alt Text Quality Score,Decorative,Is Responsive,Loading Attribute,JS Lazy Pattern,Double Lazy,Compression Level,Optimization Score,Recommendations
https://dotfusion.com/,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Foxford-background_20251021030818.png%3Fformat%3Dauto&w=3840&q=75,0,?x?,img unknown,featured image,70.00,No,Yes,lazy,No,No,High,85.00,Add width and height attributes
https://dotfusion.com/,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fcase-studies%2Fmoneris%2FOxford%20logo%20white_20251021030831.png&w=3840&q=75,0,?x?,img unknown,client logo,55.00,No,Yes,lazy,No,No,High,85.00,Add width and height attributes
https://dotfusion.com/,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2FSunwing-background_20250923105533.png%3Fformat%3Dauto&w=3840&q=75,0,?x?,img unknown,featured image,70.00,No,Yes,lazy,No,No,High,85.00,Add width and height attributes
https://dotfusion.com/,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fcase-studies%2Fmoneris%2Fsunwing-logo-white_20250923105547.png&w=3840&q=75,0,?x?,img unknown,client logo,55.00,No,Yes,lazy,No,No,High,85.00,Add width and height attributes
https://dotfusion.com/,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fcase-studies%2Framen%2FHero_20250612101029.jpg%3Fformat%3Dauto&w=3840&q=75,0,?x?,img unknown,featured image,70.00,No,Yes,lazy,No,No,High,85.00,Add width and height attributes
https://dotfusion.com/,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fcase-studies%2Framen%2Fwep-logo-white_20250612101114.png&w=3840&q=75,0,?x?,img unknown,client logo,55.00,No,Yes,lazy,No,No,High,85.00,Add width and height attributes
https://dotfusion.com/,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fpizza%20hero%20image_20250415103530.png%3Fformat%3Dauto&w=3840&q=75,0,?x?,img unknown,featured image,70.00,No,Yes,lazy,No,No,High,85.00,Add width and height attributes
https://dotfusion.com/,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fcase-studies%2Fmoneris%2Fpn-logo-white_20250408043846.png&w=3840&q=75,0,?x?,img unknown,client logo,55.00,No,Yes,lazy,No,No,High,85.00,Add width and height attributes
https://dotfusion.com/,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2FScreenshot%202025-08-29%20at%2010.04.27%20PM_20250829100439.png%3Fformat%3Dauto&w=3840&q=75,0,?x?,img unknown,featured image,70.00,No,Yes,lazy,No,No,High,85.00,Add width and height attributes
https://dotfusion.com/,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fcase-studies%2Fmoneris%2Firentlogo-white_20250829100646.png&w=3840&q=75,0,?x?,img unknown,client logo,55.00,No,Yes,lazy,No,No,High,85.00,Add width and height attributes
https://dotfusion.com/,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2F745-background_20251111032152.png%3Fformat%3Dauto&w=3840&q=75,0,?x?,img unknown,featured image,70.00,No,Yes,lazy,No,No,High,85.00,Add width and height attributes
https://dotfusion.com/,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fcase-studies%2Fmoneris%2F745%20logo%20white_20251111032232.png&w=3840&q=75,0,?x?,img unknown,client logo,55.00,No,Yes,lazy,No,No,High,85.00,Add width and height attributes
https://dotfusion.com/,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/Agility.png?format=auto,0,?x?,png,Agility CMS Logo,80.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/Contentful.png?format=auto,0,?x?,png,Contentful CMS Logo,95.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/Storyblok.png?format=auto,0,?x?,png,Storyblok CMS Logo,90.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/agility-logo.svg,0,?x?,svg,agility cms logo,80.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/contenful-logo.svg,0,?x?,svg,contentful cms logo,95.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/storyblok-logo.svg,0,?x?,svg,storyblok cms logo,90.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fsite-2025%2FBCorpCertification.png&w=3840&q=75,0,0x0,img unknown,b corp certified logo ,100.00,No,Yes,lazy,No,No,High,100.00,
https://dotfusion.com/services,/logo.svg,0,?x?,svg,Dotfusion Logo,70.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services,https://cdn-ca.aglty.io/dotfusion2025/site-2025/bg-img-blob.png,0,?x?,png,Stylistic Background Image,100.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services,https://cdn-ca.aglty.io/dotfusion2025/site-2025/about/services-provided.svg,0,?x?,svg,services provided,85.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services,https://cdn-ca.aglty.io/dotfusion2025/site-2025/BCorpCertification.png,0,?x?,png,b corp certified logo,100.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/agility-logo.svg,0,?x?,svg,agility cms logo,80.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/contenful-logo.svg,0,?x?,svg,contentful cms logo,95.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/storyblok-logo.svg,0,?x?,svg,storyblok cms logo,90.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fsite-2025%2FBCorpCertification.png&w=3840&q=75,0,0x0,img unknown,b corp certified logo ,100.00,No,Yes,lazy,No,No,High,100.00,
https://dotfusion.com/services/headless-cms-agency,/logo.svg,0,?x?,svg,Dotfusion Logo,70.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/headless-cms-agency,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_4878273611776774540251_20260421082900.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/headless-cms-agency,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_68619841121776774820205_20260421083340.webp?w=800,0,?x?,webp,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/headless-cms-agency,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_27095727241776775197541_20260421083957.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/headless-cms-agency,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_22381758031776775185621_20260421083945.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/headless-cms-agency,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_344670296111776780458198_20260421100738.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/headless-cms-agency,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_762593218121776780468538_20260421100748.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/headless-cms-agency,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_52896653271776779874878_20260421095754.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/headless-cms-agency,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_66444279681776780005452_20260421100005.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/headless-cms-agency,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_66241661891776780014066_20260421100014.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/headless-cms-agency,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_766129478101776780023544_20260421100023.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/headless-cms-agency,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_814786360131776780481434_20260421100801.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/headless-cms-agency,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/agility-logo.svg,0,?x?,svg,agility cms logo,80.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/headless-cms-agency,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/contenful-logo.svg,0,?x?,svg,contentful cms logo,95.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/headless-cms-agency,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/storyblok-logo.svg,0,?x?,svg,storyblok cms logo,90.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/headless-cms-agency,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fsite-2025%2FBCorpCertification.png&w=3840&q=75,0,0x0,img unknown,b corp certified logo ,100.00,No,Yes,lazy,No,No,High,100.00,
https://dotfusion.com/services/contentful-development-agency,/logo.svg,0,?x?,svg,Dotfusion Logo,70.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/contentful-development-agency,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_105669046141776781289212_20260421102129.webp?w=800,0,?x?,webp,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/contentful-development-agency,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/agility-logo.svg,0,?x?,svg,agility cms logo,80.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/contentful-development-agency,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/contenful-logo.svg,0,?x?,svg,contentful cms logo,95.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/contentful-development-agency,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/storyblok-logo.svg,0,?x?,svg,storyblok cms logo,90.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/contentful-development-agency,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fsite-2025%2FBCorpCertification.png&w=3840&q=75,0,0x0,img unknown,b corp certified logo ,100.00,No,Yes,lazy,No,No,High,100.00,
https://dotfusion.com/services/storyblok-development-agency,/logo.svg,0,?x?,svg,Dotfusion Logo,70.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/storyblok-development-agency,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/agility-logo.svg,0,?x?,svg,agility cms logo,80.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/storyblok-development-agency,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/contenful-logo.svg,0,?x?,svg,contentful cms logo,95.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/storyblok-development-agency,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/storyblok-logo.svg,0,?x?,svg,storyblok cms logo,90.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/storyblok-development-agency,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fsite-2025%2FBCorpCertification.png&w=3840&q=75,0,0x0,img unknown,b corp certified logo ,100.00,No,Yes,lazy,No,No,High,100.00,
https://dotfusion.com/services/agility-cms-development-agency,/logo.svg,0,?x?,svg,Dotfusion Logo,70.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/agility-cms-development-agency,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/agility-logo.svg,0,?x?,svg,agility cms logo,80.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/agility-cms-development-agency,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/contenful-logo.svg,0,?x?,svg,contentful cms logo,95.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/agility-cms-development-agency,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/storyblok-logo.svg,0,?x?,svg,storyblok cms logo,90.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/agility-cms-development-agency,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fsite-2025%2FBCorpCertification.png&w=3840&q=75,0,0x0,img unknown,b corp certified logo ,100.00,No,Yes,lazy,No,No,High,100.00,
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,/logo.svg,0,?x?,svg,Dotfusion Logo,70.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_66986691111775564588080_20260407082308.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_9510278611775568773809_20260407093253.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_43669202431775564646198_20260407082406.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_64529266841775564667088_20260407082427.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_22655759751775564691251_20260407082451.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_76227402861775564703596_20260407082503.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_22210019171775565063589_20260407083103.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_21088306881775565074085_20260407083114.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_44593713121775565901814_20260407084501.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_881804333101775565119517_20260407083159.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,https://cdn-ca.aglty.io/dotfusion2025/upload/mceu_74308204291775565093001_20260407083133.png?w=800,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/agility-logo.svg,0,?x?,svg,agility cms logo,80.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/contenful-logo.svg,0,?x?,svg,contentful cms logo,95.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/storyblok-logo.svg,0,?x?,svg,storyblok cms logo,90.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/services/answer-engine-optimization-agency-dotfusion,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fsite-2025%2FBCorpCertification.png&w=3840&q=75,0,0x0,img unknown,b corp certified logo ,100.00,No,Yes,lazy,No,No,High,100.00,
https://dotfusion.com/industries,/logo.svg,0,?x?,svg,Dotfusion Logo,70.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/industries,https://cdn-ca.aglty.io/dotfusion2025/site-2025/bg-img-blob.png,0,?x?,png,Stylistic Background Image,100.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/industries,https://cdn-ca.aglty.io/dotfusion2025/site-2025/about/services-provided.svg,0,?x?,svg,services provided,85.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/industries,https://cdn-ca.aglty.io/dotfusion2025/site-2025/BCorpCertification.png,0,?x?,png,b corp certified logo,100.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/industries,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/agility-logo.svg,0,?x?,svg,agility cms logo,80.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/industries,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/contenful-logo.svg,0,?x?,svg,contentful cms logo,95.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/industries,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/storyblok-logo.svg,0,?x?,svg,storyblok cms logo,90.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/industries,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fsite-2025%2FBCorpCertification.png&w=3840&q=75,0,0x0,img unknown,b corp certified logo ,100.00,No,Yes,lazy,No,No,High,100.00,
https://dotfusion.com/about,/logo.svg,0,?x?,svg,Dotfusion Logo,70.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/about,https://cdn-ca.aglty.io/dotfusion2025/site-2025/bg-img-blob.png,0,?x?,png,Stylistic Background Image,100.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/about,https://cdn-ca.aglty.io/dotfusion2025/site-2025/about/services-provided.svg,0,?x?,svg,services provided,85.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/about,https://cdn-ca.aglty.io/dotfusion2025/leadership-team/Janice.png,0,?x?,png,Janice Lee,50.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/about,https://cdn-ca.aglty.io/dotfusion2025/leadership-team/Chris.png,0,?x?,png,Chris Bryce,55.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/about,https://cdn-ca.aglty.io/dotfusion2025/leadership-team/Riley.png,0,?x?,png,Riley Mcmeekin,70.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/about,https://cdn-ca.aglty.io/dotfusion2025/leadership-team/Kobe.png,0,?x?,png,Kobe Mcmeekin,65.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/about,https://cdn-ca.aglty.io/dotfusion2025/leadership-team/rothtana-leam-profile.png,0,?x?,png,Lirothtana Leam Profile,100.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/about,https://cdn-ca.aglty.io/dotfusion2025/leadership-team/sreyneth-kong.png,0,?x?,png,Sreyneth Kong Profile,100.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/about,https://cdn-ca.aglty.io/dotfusion2025/site-2025/BCorpCertification.png,0,?x?,png,b corp certified logo,100.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
