Page URL,Image URL,File Size (KB),Dimensions,Format,Alt Text,Alt Text Quality Score,Decorative,Is Responsive,Loading Attribute,JS Lazy Pattern,Double Lazy,Compression Level,Optimization Score,Recommendations
https://mx.allabout.network/books/footnotes.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/learn/what-is-mx.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/learn/what-is-mx.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/learn/why-mx-matters.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/learn/why-mx-matters.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/learn/key-principles.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/learn/key-principles.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/learn/benefits.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/learn/benefits.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/learn/explicit-over-implicit.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/learn/explicit-over-implicit.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/learn/common-mistakes.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/learn/common-mistakes.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/learn/mx-principles.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/learn/mx-principles.html,/images/avatars/tom-avatar.webp,0,80x80,webp,Tom Cranstoun profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/learn/mx-principles.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/learn/accessibility-ai-convergence.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/learn/accessibility-ai-convergence.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/ai-mx-and-the-future-of-business.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/ai-mx-and-the-future-of-business.html,../images/avatars/tom-avatar.webp,0,80x80,webp,Tom Cranstoun profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/ai-mx-and-the-future-of-business.html,ai-mx-and-the-future-of-business.svg,0,900x540,svg,"Diagram: three pillars — Strategy (Leapfrog), Implementation (MX Handbook and Protocols) and Community (The Gathering) — supporting the four-stage agentic journey from Discovery to Confidence, ending at the buyer.",100.00,No,No,eager,No,No,High,85.00,Implement responsive images with srcset
https://mx.allabout.network/blog/ai-mx-and-the-future-of-business.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/machine-experience-adding-metadata.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/machine-experience-adding-metadata.html,../images/avatars/tom-avatar.webp,0,80x80,webp,Tom Cranstoun profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/machine-experience-adding-metadata.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/what-is-machine-experience.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/what-is-machine-experience.html,../images/avatars/tom-avatar.webp,0,80x80,webp,Tom Cranstoun profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/what-is-machine-experience.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/mx-a-new-role.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/mx-a-new-role.html,../images/avatars/tom-avatar.webp,0,80x80,webp,Tom Cranstoun profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/mx-a-new-role.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/mx-manifesto.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/mx-manifesto.html,../images/avatars/tom-avatar.webp,0,80x80,webp,Tom Cranstoun profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/mx-manifesto.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/claude-joins-mx-community.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/claude-joins-mx-community.html,../images/avatars/claude-avatar.webp,0,80x80,webp,Claude Sonnet 4.5 profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/claude-joins-mx-community.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/designing-workflows-for-humans-and-machines.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/designing-workflows-for-humans-and-machines.html,../images/avatars/tom-avatar.webp,0,80x80,webp,Tom Cranstoun profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/designing-workflows-for-humans-and-machines.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/content-that-manages-itself.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/content-that-manages-itself.html,../images/avatars/tom-avatar.webp,0,80x80,webp,Tom Cranstoun profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/content-that-manages-itself.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/from-blobs-to-bots.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/from-blobs-to-bots.html,../images/avatars/tom-avatar.webp,0,80x80,webp,Tom Cranstoun profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/from-blobs-to-bots.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/llms-txt-guide.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/llms-txt-guide.html,../images/avatars/tom-avatar.webp,0,80x80,webp,Tom Cranstoun profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/llms-txt-guide.html,llms-txt-crawl-flow.svg,0,680x580,svg,"Diagram showing how llms.txt reaches LLM training data — or fails to — depending on whether it is served as text/html, referenced in sitemap.xml, and linked from page head elements",100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/llms-txt-guide.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/agent-discoverability-checklist.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/agent-discoverability-checklist.html,../images/avatars/tom-avatar.webp,0,80x80,webp,Tom Cranstoun profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/agent-discoverability-checklist.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/data-sovereignty.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/data-sovereignty.html,../images/avatars/tom-avatar.webp,0,80x80,webp,Tom Cranstoun profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/data-sovereignty.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/ai-assistant-side-notices.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/ai-assistant-side-notices.html,../images/avatars/claude-avatar.webp,0,80x80,webp,Claude Code profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/ai-assistant-side-notices.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/principles-changed-how-i-build.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/principles-changed-how-i-build.html,../images/avatars/tom-avatar.webp,0,80x80,webp,Tom Cranstoun profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/principles-changed-how-i-build.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/about.tom.cranstoun.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/about.tom.cranstoun.html,../images/avatars/tom-avatar.webp,0,80x80,webp,Tom Cranstoun profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/about.tom.cranstoun.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/about.claude.code.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/about.claude.code.html,../images/avatars/claude-avatar.webp,0,80x80,webp,Claude Code profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/about.claude.code.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/about.claude.sonnet.4.5.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/about.claude.sonnet.4.5.html,../images/avatars/claude-avatar.webp,0,80x80,webp,Claude Sonnet 4.5 profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/about.claude.sonnet.4.5.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/about.microsoft.copilot.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/blog/about.microsoft.copilot.html,../images/avatars/copilot-avatar.webp,0,80x80,webp,Microsoft Copilot profile picture,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/blog/about.microsoft.copilot.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/about/about.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/about/about.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/services/index.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/services/index.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/about/index.html,../images/logo.webp,0,221x40,webp,CogNovaMX — Machine Experience,100.00,No,Yes,eager,No,No,High,100.00,
https://mx.allabout.network/about/index.html,../images/tom.webp,0,532x657,webp,Tom Cranstoun — The Machine Experience Authority,100.00,No,No,lazy,No,No,High,100.00,
https://mx.allabout.network/about/index.html,../images/logo.webp,0,160x29,webp,CogNovaMX — Machine Experience,100.00,No,No,lazy,No,No,High,100.00,
