URL,Schema Type,Severity,Property,Why It Matters
https://neomwellbeing.com/products/complete-bliss-travel-scented-candle,jsonLd,location,byteOffset,jsonLd is present in served HTML but starts at byte 470332 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/complete-bliss-travel-scented-candle,microdata,location,byteOffset,microdata is present in served HTML but starts at byte 344080 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/complete-bliss-travel-scented-candle,Product,recommended,aggregateRating,Product has no rating signal for ranking
https://neomwellbeing.com/products/real-luxury-travel-scented-candle,jsonLd,location,byteOffset,jsonLd is present in served HTML but starts at byte 466967 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/real-luxury-travel-scented-candle,microdata,location,byteOffset,microdata is present in served HTML but starts at byte 342108 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/real-luxury-travel-scented-candle,Product,recommended,aggregateRating,Product has no rating signal for ranking
https://neomwellbeing.com/products/happiness-luxury-scented-candle,jsonLd,location,byteOffset,jsonLd is present in served HTML but starts at byte 488847 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/happiness-luxury-scented-candle,microdata,location,byteOffset,microdata is present in served HTML but starts at byte 351548 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/happiness-luxury-scented-candle,Product,recommended,aggregateRating,Product has no rating signal for ranking
https://neomwellbeing.com/products/perfect-nights-sleep-bath-foam,jsonLd,location,byteOffset,jsonLd is present in served HTML but starts at byte 480526 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/perfect-nights-sleep-bath-foam,microdata,location,byteOffset,microdata is present in served HTML but starts at byte 349316 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/perfect-nights-sleep-bath-foam,Product,recommended,aggregateRating,Product has no rating signal for ranking
https://neomwellbeing.com/products/real-luxury-bath-foam,jsonLd,location,byteOffset,jsonLd is present in served HTML but starts at byte 474638 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/real-luxury-bath-foam,microdata,location,byteOffset,microdata is present in served HTML but starts at byte 346515 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/real-luxury-bath-foam,Product,recommended,aggregateRating,Product has no rating signal for ranking
https://neomwellbeing.com/products/real-luxury-scented-candle,jsonLd,location,byteOffset,jsonLd is present in served HTML but starts at byte 488375 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/real-luxury-scented-candle,microdata,location,byteOffset,microdata is present in served HTML but starts at byte 351670 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/real-luxury-scented-candle,Product,recommended,aggregateRating,Product has no rating signal for ranking
https://neomwellbeing.com/products/complete-bliss-luxury-scented-candle,jsonLd,location,byteOffset,jsonLd is present in served HTML but starts at byte 475650 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/complete-bliss-luxury-scented-candle,microdata,location,byteOffset,microdata is present in served HTML but starts at byte 345539 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/complete-bliss-luxury-scented-candle,Product,recommended,aggregateRating,Product has no rating signal for ranking
https://neomwellbeing.com/products/perfect-nights-sleep-mist,jsonLd,location,byteOffset,jsonLd is present in served HTML but starts at byte 497913 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/perfect-nights-sleep-mist,microdata,location,byteOffset,microdata is present in served HTML but starts at byte 358287 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/perfect-nights-sleep-mist,Product,recommended,aggregateRating,Product has no rating signal for ranking
https://neomwellbeing.com/products/perfect-nights-sleep-cleansing-balm,jsonLd,location,byteOffset,jsonLd is present in served HTML but starts at byte 454599 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/perfect-nights-sleep-cleansing-balm,microdata,location,byteOffset,microdata is present in served HTML but starts at byte 339913 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/perfect-nights-sleep-cleansing-balm,Product,recommended,aggregateRating,Product has no rating signal for ranking
https://neomwellbeing.com/products/supercharged-real-luxury-body-oil,jsonLd,location,byteOffset,jsonLd is present in served HTML but starts at byte 462934 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/supercharged-real-luxury-body-oil,microdata,location,byteOffset,microdata is present in served HTML but starts at byte 343641 — past the 250 KB agent-truncation threshold. Agents with a 250 KB fetch window will not reach it.
https://neomwellbeing.com/products/supercharged-real-luxury-body-oil,Product,recommended,aggregateRating,Product has no rating signal for ranking
